record_index,message_index,fragment_role,rule,source_file,commit_id,range_start,range_end,has_test_case,test_files,test_kind,test_suite,test_command,test_run_status,line_total_in_range,line_covered_in_range,line_coverage_pct,branch_side_total_in_range,branch_side_covered_in_range,branch_coverage_pct,function_total_overlapping_range,function_covered_overlapping_range,function_coverage_pct,overlapping_coverage_functions,note,_source_csv
6,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/components/swiper_card/src/main/ets/components/TUISwiper.ets,f0e13df0ccb042a38b9564c8393828ad4ffe3940,68,124,yes,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/components/swiper_card/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/components/swiper_card/src/ohosTest/ets/test/TUISwiper.test.ets,instrument-test,TUISwiperTest,hvigorw.js --no-daemon onDeviceTest -p module=swiper_card -p coverage=true -p scope=TUISwiperTest,passed,38,32,84.21,12,9,75.00,1,1,100.00,initDataByIsCovered,rerun passed: 3/3 instrument tests,long-method_coverage.csv
6,2,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/main/ets/views/LoginPage.ets,ef899469e6498eacd5ff6a2f9e80bd26421730b7,233,418,yes,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MemberCenterPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/FeedbackPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/LoginPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/Ability.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/RechargePage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/AboutPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MemberAgreementPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MyInfoCard.test.ets,instrument-test,book_personAllSuites,hvigorw.js --no-daemon ohosTest -p module=book_person -p coverage=true,passed,140,124,88.57,8,3,37.50,34,31,91.18,initialRender;anonymous_9;anonymous_10;anonymous_11;anonymous_12;anonymous_13;anonymous_14;anonymous_15;anonymous_16;anonymous_17;anonymous_18;anonymous_19;anonymous_20;anonymous_21;anonymous_22;anonymous_23;anonymous_24;anonymous_25;anonymous_26;anonymous_28;anonymous_29;anonymous_30;anonymous_31;anonymous_32;anonymous_33;anonymous_34;anonymous_35;anonymous_36;anonymous_37;anonymous_38;anonymous_39;anonymous_40;anonymous_41;anonymous_43,rerun passed: 10/10 tests,long-method_coverage.csv
7,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/main/ets/views/MemberAgreementPage.ets,ef899469e6498eacd5ff6a2f9e80bd26421730b7,7,152,yes,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MemberCenterPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/FeedbackPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/LoginPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/Ability.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/RechargePage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/AboutPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MemberAgreementPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MyInfoCard.test.ets,instrument-test,book_personAllSuites,hvigorw.js --no-daemon ohosTest -p module=book_person -p coverage=true,passed,115,115,100.00,0,0,N/A,30,30,100.00,initialRender;anonymous_1;anonymous_2;anonymous_3;anonymous_4;anonymous_5;anonymous_7;anonymous_8;anonymous_9;anonymous_10;anonymous_11;anonymous_12;anonymous_13;anonymous_14;anonymous_15;anonymous_16;anonymous_17;anonymous_18;anonymous_19;anonymous_20;anonymous_21;anonymous_22;anonymous_23;anonymous_24;anonymous_25;anonymous_26;anonymous_27;anonymous_28;anonymous_29;anonymous_30,rerun passed: 10/10 tests,long-method_coverage.csv
7,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/BusinessTemplate/OfficeAttendance/commons/component_lib/src/main/ets/components/CalenderView.ets,4f3cea7c778a75e859d34bd903b058b87535df54,47,88,yes,agc-template-market-harmonyos-demos/BusinessTemplate/OfficeAttendance/commons/component_lib/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/BusinessTemplate/OfficeAttendance/commons/component_lib/src/ohosTest/ets/test/CalenderView.test.ets,instrument-test,CalenderViewTest,DEVECO_SDK_HOME=/Applications/DevEco-Studio.app/Contents/sdk NODE_HOME=/Applications/DevEco-Studio.app/Contents/tools/node /Applications/DevEco-Studio.app/Contents/tools/node/bin/node /Applications/DevEco-Studio.app/Contents/tools/hvigor/bin/hvigorw.js --no-daemon onDeviceTest -p module=component_lib@ohosTest -p coverage=true -p scope=CalenderViewTest,passed,32,32,100.00,18,10,55.56,1,1,100.00,refresh,rerun passed: 5/5 instrument tests,long-method_coverage.csv
7,2,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/BusinessTemplate/OfficeAttendance/commons/component_lib/src/main/ets/components/CalenderView.ets,4f3cea7c778a75e859d34bd903b058b87535df54,134,160,yes,agc-template-market-harmonyos-demos/BusinessTemplate/OfficeAttendance/commons/component_lib/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/BusinessTemplate/OfficeAttendance/commons/component_lib/src/ohosTest/ets/test/CalenderView.test.ets,instrument-test,CalenderViewTest,DEVECO_SDK_HOME=/Applications/DevEco-Studio.app/Contents/sdk NODE_HOME=/Applications/DevEco-Studio.app/Contents/tools/node /Applications/DevEco-Studio.app/Contents/tools/node/bin/node /Applications/DevEco-Studio.app/Contents/tools/hvigor/bin/hvigorw.js --no-daemon onDeviceTest -p module=component_lib@ohosTest -p coverage=true -p scope=CalenderViewTest,passed,23,13,56.52,16,9,56.25,1,1,100.00,changeMonthByGesture,rerun passed: 5/5 instrument tests,long-method_coverage.csv
8,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/main/ets/views/MemberCenterPage.ets,ef899469e6498eacd5ff6a2f9e80bd26421730b7,29,244,yes,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MemberCenterPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/FeedbackPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/LoginPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/Ability.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/RechargePage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/AboutPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MemberAgreementPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MyInfoCard.test.ets,instrument-test,book_personAllSuites,hvigorw.js --no-daemon ohosTest -p module=book_person -p coverage=true,passed,173,158,91.33,14,12,85.71,54,47,87.04,initialRender;anonymous_1;anonymous_2;anonymous_3;anonymous_4;anonymous_5;anonymous_6;anonymous_8;anonymous_9;anonymous_10;anonymous_11;anonymous_12;anonymous_13;anonymous_15;anonymous_16;anonymous_17;anonymous_18;anonymous_19;anonymous_20;anonymous_21;anonymous_22;anonymous_23;anonymous_24;anonymous_25;anonymous_26;anonymous_27;anonymous_28;anonymous_29;anonymous_30;anonymous_31;anonymous_32;anonymous_33;anonymous_34;anonymous_35;anonymous_36;anonymous_37;anonymous_38;anonymous_39;anonymous_40;anonymous_41;anonymous_42;anonymous_43;anonymous_44;anonymous_45;anonymous_46;anonymous_47;anonymous_48;anonymous_49;anonymous_50;anonymous_51;anonymous_52;anonymous_53;anonymous_54;anonymous_55,rerun passed: 10/10 tests,long-method_coverage.csv
8,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/FoodAndDrinkTemplate/TeaDrinkOrders/features/order_list/src/main/ets/pages/OrderDetailPage.ets,ae94a5b514f17daee8693813bffbf7ff7269bd6b,54,115,yes,agc-template-market-harmonyos-demos/FoodAndDrinkTemplate/TeaDrinkOrders/products/phone/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/FoodAndDrinkTemplate/TeaDrinkOrders/products/phone/src/ohosTest/ets/test/OrderDetailPage.test.ets;agc-template-market-harmonyos-demos/FoodAndDrinkTemplate/TeaDrinkOrders/products/phone/src/ohosTest/ets/testability/pages/Index.ets,instrument-test,OrderDetailPageTest,DEVECO_SDK_HOME=/Applications/DevEco-Studio.app/Contents/sdk NODE_HOME=/Applications/DevEco-Studio.app/Contents/tools/node /Applications/DevEco-Studio.app/Contents/tools/node/bin/node /Applications/DevEco-Studio.app/Contents/tools/hvigor/bin/hvigorw.js --no-daemon onDeviceTest -p module=entry@ohosTest -p coverage=true -p scope=OrderDetailPageTest,passed,46,11,23.91,10,3,30.00,2,1,50.00,initStoreInfo;anonymous_5,rerun passed: 2/2 instrument tests; entry module instrument test covers order_list route via RouterMap.ORDER_DETAIL_PAGE,long-method_coverage.csv
9,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/main/ets/views/RechargePage.ets,ef899469e6498eacd5ff6a2f9e80bd26421730b7,37,228,yes,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MemberCenterPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/FeedbackPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/LoginPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/Ability.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/RechargePage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/AboutPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MemberAgreementPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MyInfoCard.test.ets,instrument-test,book_personAllSuites,hvigorw.js --no-daemon ohosTest -p module=book_person -p coverage=true,passed,147,130,88.44,16,14,87.50,48,40,83.33,initialRender;anonymous_1;anonymous_2;anonymous_3;anonymous_4;anonymous_5;anonymous_6;anonymous_7;anonymous_9;anonymous_10;anonymous_11;anonymous_12;anonymous_13;anonymous_14;anonymous_15;anonymous_16;anonymous_19;anonymous_20;anonymous_21;anonymous_22;anonymous_23;anonymous_24;anonymous_25;anonymous_26;anonymous_27;anonymous_29;anonymous_30;anonymous_31;anonymous_32;anonymous_33;anonymous_34;anonymous_35;anonymous_36;anonymous_37;anonymous_38;anonymous_39;anonymous_40;anonymous_41;anonymous_42;anonymous_43;anonymous_44;anonymous_45;anonymous_46;anonymous_47;anonymous_48;anonymous_49;anonymous_50;anonymous_51,rerun passed: 10/10 tests,long-method_coverage.csv
10,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_read_kit/src/main/ets/components/BookCoverCard.ets,ef26b87a56d264a9ee606aa51c677b727a8c4663,42,161,yes,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_read_kit/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_read_kit/src/ohosTest/ets/test/Ability.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_read_kit/src/ohosTest/ets/test/ReaderPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_read_kit/src/ohosTest/ets/test/BookCoverCard.test.ets,instrument-test,book_read_kitAllSuites,hvigorw.js --no-daemon ohosTest -p module=book_read_kit -p coverage=true,passed,90,85,94.44,6,1,16.67,32,31,96.88,initialRender;anonymous_3;anonymous_4;anonymous_6;anonymous_7;anonymous_8;anonymous_9;anonymous_10;anonymous_11;anonymous_12;anonymous_13;anonymous_14;anonymous_15;anonymous_16;anonymous_17;anonymous_18;anonymous_19;anonymous_20;anonymous_21;anonymous_22;anonymous_23;anonymous_24;anonymous_25;anonymous_26;anonymous_27;anonymous_28;anonymous_29;anonymous_30;anonymous_31;anonymous_32;anonymous_33;anonymous_34,rerun passed: 2/2 tests,long-method_coverage.csv
5,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/main/ets/components/CarouseCutToolBar.ets,0588c501f987fe610405c16aff69d276cb4bc188,156,187,yes,agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/ohosTest/ets/test/CarouseCutToolBar.test.ets,instrument-test,CarouseCutToolBarTest,DEVECO_SDK_HOME=/Applications/DevEco-Studio.app/Contents/sdk NODE_HOME=/Applications/DevEco-Studio.app/Contents/tools/node /Applications/DevEco-Studio.app/Contents/tools/node/bin/node /Applications/DevEco-Studio.app/Contents/tools/hvigor/bin/hvigorw.js --no-daemon onDeviceTest -p module=picture_beautification@ohosTest -p coverage=true -p scope=CarouseCutToolBarTest,passed,30,29,96.67,16,15,93.75,1,1,100.00,getCropRatio,rerun passed: 7/7 instrument tests,switch-statement_coverage.csv
2,1,original,@extrulesproject/code-clone-fragment-check,agc-template-market-harmonyos-demos/ShoppingTemplate/ComprehensiveMall/modules/scene/shopping/src/main/ets/logic/CartPageLogic.ets,4a64a51688f5fca031a870b7748157e280f0da87,139,156,yes,agc-template-market-harmonyos-demos/ShoppingTemplate/ComprehensiveMall/modules/scene/shopping/src/test/List.test.ets;agc-template-market-harmonyos-demos/ShoppingTemplate/ComprehensiveMall/modules/scene/shopping/src/test/CartPageLogic.test.ets,local-test,CartPageLogicTest,hvigorw.js --no-daemon test -p module=scene_shopping_v2 -p coverage=true -p scope=CartPageLogicTest,passed,17,17,100.00,2,2,100.00,1,1,100.00,anonymous_3,rerun passed: 7/7 tests,code-clone_coverage.csv
2,1,similar,@extrulesproject/code-clone-fragment-check,agc-template-market-harmonyos-demos/ShoppingTemplate/ComprehensiveMall/modules/scene/shopping/src/main/ets/logic/CartPageLogic.ets,4a64a51688f5fca031a870b7748157e280f0da87,238,255,yes,agc-template-market-harmonyos-demos/ShoppingTemplate/ComprehensiveMall/modules/scene/shopping/src/test/List.test.ets;agc-template-market-harmonyos-demos/ShoppingTemplate/ComprehensiveMall/modules/scene/shopping/src/test/CartPageLogic.test.ets,local-test,CartPageLogicTest,hvigorw.js --no-daemon test -p module=scene_shopping_v2 -p coverage=true -p scope=CartPageLogicTest,passed,17,17,100.00,2,2,100.00,2,2,100.00,anonymous_10;anonymous_11,rerun passed: 7/7 tests,code-clone_coverage.csv
3,1,original,@extrulesproject/code-clone-fragment-check,agc-template-market-harmonyos-demos/ShoppingTemplate/ComprehensiveMall/scenes/shopping/src/main/ets/logic/CartPageLogic.ets,4a64a51688f5fca031a870b7748157e280f0da87,122,139,yes,agc-template-market-harmonyos-demos/ShoppingTemplate/ComprehensiveMall/scenes/shopping/src/test/List.test.ets;agc-template-market-harmonyos-demos/ShoppingTemplate/ComprehensiveMall/scenes/shopping/src/test/CartPageLogic.test.ets,local-test,CartPageLogicTest,hvigorw.js --no-daemon test -p module=shopping -p coverage=true -p scope=CartPageLogicTest,passed,17,17,100.00,2,2,100.00,1,1,100.00,anonymous_3,rerun passed: 7/7 tests,code-clone_coverage.csv
3,1,similar,@extrulesproject/code-clone-fragment-check,agc-template-market-harmonyos-demos/ShoppingTemplate/ComprehensiveMall/scenes/shopping/src/main/ets/logic/CartPageLogic.ets,4a64a51688f5fca031a870b7748157e280f0da87,181,198,yes,agc-template-market-harmonyos-demos/ShoppingTemplate/ComprehensiveMall/scenes/shopping/src/test/List.test.ets;agc-template-market-harmonyos-demos/ShoppingTemplate/ComprehensiveMall/scenes/shopping/src/test/CartPageLogic.test.ets,local-test,CartPageLogicTest,hvigorw.js --no-daemon test -p module=shopping -p coverage=true -p scope=CartPageLogicTest,passed,17,17,100.00,2,2,100.00,2,2,100.00,anonymous_4;anonymous_5,rerun passed: 7/7 tests,code-clone_coverage.csv
6,1,original,@extrulesproject/code-clone-fragment-check,agc-template-market-harmonyos-demos/ShoppingTemplate/Express/features/business_mine/src/main/ets/viewModels/EditNamePageVM.ets,814c29111a2aacd4e420acaebc864d8cc3d73760,10,49,yes,agc-template-market-harmonyos-demos/ShoppingTemplate/Express/features/business_mine/src/test/List.test.ets;agc-template-market-harmonyos-demos/ShoppingTemplate/Express/features/business_mine/src/test/EditNamePageVM.test.ets;agc-template-market-harmonyos-demos/ShoppingTemplate/Express/features/business_mine/src/test/EditPhonePageVM.test.ets,local-test,"EditNamePageVMTest,EditPhonePageVMTest","hvigorw.js --no-daemon test -p module=business_mine -p coverage=true -p scope=EditNamePageVMTest,EditPhonePageVMTest",passed,24,22,91.67,8,7,87.50,7,6,85.71,anonymous_0;EditNamePageVM.onChange;EditNamePageVM.checkLogin;EditNamePageVM.instance;EditNamePageVM.init;EditNamePageVM.clear;EditNamePageVM.modify,rerun passed: 20/20 tests; uncovered branch at modify() if (!this.userInfo) is unreachable in ArkTS strict mode (non-null typed field); uncovered anonymous_0 is the AppStorageV2.connect lazy field initializer fallback,code-clone_coverage.csv
6,1,similar,@extrulesproject/code-clone-fragment-check,agc-template-market-harmonyos-demos/ShoppingTemplate/Express/features/business_mine/src/main/ets/viewModels/EditPhonePageVM.ets,814c29111a2aacd4e420acaebc864d8cc3d73760,10,49,yes,agc-template-market-harmonyos-demos/ShoppingTemplate/Express/features/business_mine/src/test/List.test.ets;agc-template-market-harmonyos-demos/ShoppingTemplate/Express/features/business_mine/src/test/EditNamePageVM.test.ets;agc-template-market-harmonyos-demos/ShoppingTemplate/Express/features/business_mine/src/test/EditPhonePageVM.test.ets,local-test,"EditNamePageVMTest,EditPhonePageVMTest","hvigorw.js --no-daemon test -p module=business_mine -p coverage=true -p scope=EditNamePageVMTest,EditPhonePageVMTest",passed,24,22,91.67,8,7,87.50,7,6,85.71,anonymous_0;EditPhonePageVM.onChange;EditPhonePageVM.checkLogin;EditPhonePageVM.instance;EditPhonePageVM.init;EditPhonePageVM.clear;EditPhonePageVM.modify,rerun passed: 20/20 tests; uncovered branch at modify() if (!this.userInfo) is unreachable in ArkTS strict mode (non-null typed field); uncovered anonymous_0 is the AppStorageV2.connect lazy field initializer fallback,code-clone_coverage.csv
1,1,path,Data Clumps,openharmony_tpc_samples/Spine/entry/src/main/ets/pages/SingleExample.ets,12d3ec694b36047def34547418bb792424d1183a,252,278,yes,openharmony_tpc_samples/Spine/entry/src/test/List.test.ets;openharmony_tpc_samples/Spine/entry/src/test/SingleExampleRender.test.ets;openharmony_tpc_samples/Spine/entry/src/test/NetworkExampleRender.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example1Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example2Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example3Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example4Render.test.ets,local-test,"LocalUnitTest,SingleExampleRenderTest,NetworkExampleRenderTest,Example1RenderTest,Example2RenderTest,Example3RenderTest,Example4RenderTest","hvigorw.js --no-daemon test -p module=entry@default -p product=default -p coverage=true -p scope=LocalUnitTest,SingleExampleRenderTest,NetworkExampleRenderTest,Example1RenderTest,Example2RenderTest,Example3RenderTest,Example4RenderTest",passed,17,17,100.00,0,0,N/A,1,1,100.00,render,rerun passed: 18/18 tests; row in source dataset shifted vs current source; range_start/range_end resolved against coverageReport.json by symbol,data-clumps_coverage.csv
1,1,path,Data Clumps,cases/CommonAppDevelopment/CommonAppDevelopment/feature/textoverflow/src/main/ets/components/model/TextFlowMode.ets,21d4648e7cfb7fa97ed55b662d84b04c65e13630,37,46,yes,cases/CommonAppDevelopment/CommonAppDevelopment/feature/textoverflow/src/test/List.test.ets;cases/CommonAppDevelopment/CommonAppDevelopment/feature/textoverflow/src/test/TextFlowMode.test.ets,local-test,TextFlowModeTest,hvigorw --no-daemon --mode module -p product=default -p module=textoverflow@default -p coverage=true -p test=true test --scope TextFlowModeTest,passed,9,9,100.00,0,0,N/A,1,1,100.00,CommentModel.constructor,rerun passed: 2/2 tests,data-clumps_coverage.csv
1,1,path,Data Clumps,ostest_integration_test/scenario/MyMusic/entry/src/main/ets/viewmodel/BookTriItemData.ets,fa3eea82c97f97a682b52d3fe5f49b75a18bc814,39,48,yes,ostest_integration_test/scenario/MyMusic/entry/src/test/List.test.ets;ostest_integration_test/scenario/MyMusic/entry/src/test/DataClumps.test.ets,local-test,DataClumpsConstructorContract,DEVECO_SDK_HOME=/Applications/DevEco-Studio.app/Contents/sdk NODE_HOME=/Applications/DevEco-Studio.app/Contents/tools/node /Applications/DevEco-Studio.app/Contents/tools/node/bin/node /Applications/DevEco-Studio.app/Contents/tools/hvigor/bin/hvigorw.js --no-daemon test -p module=entry -p coverage=true -p scope=DataClumpsConstructorContract,passed_previous_run,9,9,100.00,0,0,N/A,1,1,100.00,BookTriItemData.constructor,coverageReport.json and js_coverage.json are from prior 2026-04-26 10:08:16 run with BUILD SUCCESSFUL in .hvigor/report/report-202604261008097220.json; current rerun hung after GenerateUnitTestResult and only refreshed coverage.log; test_result.txt was not present,data-clumps_coverage.csv
1,1,path,Data Clumps,ostest_integration_test/performance/arkui/benchmark_component/entry/src/main/ets/pages/stateManagement/track/TrackBooleanSample.ets,f2c300b79d8a6132e67b3b090a11483bd0933d71,44,68,yes,entry/src/test/List.test.ets;entry/src/test/ClassModel.test.ets;entry/src/test/TrackBooleanSample.test.ets;entry/src/test/TrackBooleanArrSample.test.ets,local-test,"ClassModelLocalTest,TrackBooleanSampleLocalTest,TrackBooleanArrSampleLocalTest","hvigorw.js --no-daemon test -p module=entry -p coverage=true -p scope=ClassModelLocalTest,TrackBooleanSampleLocalTest,TrackBooleanArrSampleLocalTest",passed,24,24,100.00,0,0,N/A,1,1,100.00,TrackClassModel.constructor,rerun passed: 6/6 tests,data-clumps_coverage.csv
2,1,path,Data Clumps,openharmony_tpc_samples/Spine/entry/src/main/ets/pages/NetworkExample.ets,12d3ec694b36047def34547418bb792424d1183a,213,241,yes,openharmony_tpc_samples/Spine/entry/src/test/List.test.ets;openharmony_tpc_samples/Spine/entry/src/test/SingleExampleRender.test.ets;openharmony_tpc_samples/Spine/entry/src/test/NetworkExampleRender.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example1Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example2Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example3Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example4Render.test.ets,local-test,"LocalUnitTest,SingleExampleRenderTest,NetworkExampleRenderTest,Example1RenderTest,Example2RenderTest,Example3RenderTest,Example4RenderTest","hvigorw.js --no-daemon test -p module=entry@default -p product=default -p coverage=true -p scope=LocalUnitTest,SingleExampleRenderTest,NetworkExampleRenderTest,Example1RenderTest,Example2RenderTest,Example3RenderTest,Example4RenderTest",passed,17,17,100.00,0,0,N/A,1,1,100.00,render,rerun passed: 18/18 tests; row in source dataset shifted vs current source; range_start/range_end resolved against coverageReport.json by symbol,data-clumps_coverage.csv
2,1,path,Data Clumps,cases/CommonAppDevelopment/CommonAppDevelopment/feature/containernestedslide/src/main/ets/model/NewsCommentModel.ets,21d4648e7cfb7fa97ed55b662d84b04c65e13630,37,46,yes,cases/CommonAppDevelopment/CommonAppDevelopment/feature/containernestedslide/src/test/List.test.ets;cases/CommonAppDevelopment/CommonAppDevelopment/feature/containernestedslide/src/test/NewsCommentModel.test.ets,local-test,NewsCommentModelTest,hvigorw --no-daemon --mode module -p product=default -p module=containernestedslide@default -p coverage=true -p test=true test --scope NewsCommentModelTest,passed,9,9,100.00,0,0,N/A,1,1,100.00,NewsCommentModel.constructor,rerun passed: 2/2 tests,data-clumps_coverage.csv
2,1,path,Data Clumps,ostest_integration_test/performance/arkui/benchmark_component/entry/src/main/ets/pages/stateManagement/track/TrackBooleanArrSample.ets,f2c300b79d8a6132e67b3b090a11483bd0933d71,43,67,yes,entry/src/test/List.test.ets;entry/src/test/ClassModel.test.ets;entry/src/test/TrackBooleanSample.test.ets;entry/src/test/TrackBooleanArrSample.test.ets,local-test,"ClassModelLocalTest,TrackBooleanSampleLocalTest,TrackBooleanArrSampleLocalTest","hvigorw.js --no-daemon test -p module=entry -p coverage=true -p scope=ClassModelLocalTest,TrackBooleanSampleLocalTest,TrackBooleanArrSampleLocalTest",passed,24,24,100.00,0,0,N/A,1,1,100.00,TrackClassModel.constructor,rerun passed: 6/6 tests,data-clumps_coverage.csv
